id;name;email;phone_number;birth_date;sex;passport;country_code;address;account_creation;pay_method;account_status
WilsoMota822;Wilson Mota;wilsomota822@li3.pt;+351967084405;1960/09/29;;CK483054;PT;Praça Carlota Nascimento, 38799-636 Portalegre;2013/10/01 08:29:35;debit_card;active
LeoGaspar-Nascimento1449;Leonardo Gaspar-Nascimento;leogasp;(351) 928011592;1973/07/17;M;FV094774;PT;Alameda Lima, 5326358-712 Sintra;2012/07/06 03:10:31;cash;active
Larissa-MAnjos791;Larissa-Marta Anjos;larissa-manjos791@li3.pt;;1971/12/14;F;PN759234;PT;Avenida de Almeida, 435308-451 Santarém;2019/07/24 09:29:49;cash;active
DMorais1137;Denis Morais;dmorais1137atli3.pt;(351) 211 397 450;1987/09/15;M;QY145186;PT;R. Gonçalves, 16956-518 Lisboa;2014/10/09 06:51:19;debit_card;Active
EnFonseca693;Enzo Fonseca;enfonseca693@li3.pt;;1965/10/21;M;HX899011;PT;Avenida Rafael Carneiro, 852641-472 Ourém;2011/08/30 12:58:09;credit_card;active
AriMoura751;;arimoura751@li3.pt;965 834 452;1963/12/20;F;PF729703;PT;Rua Enzo Freitas, 477061-609 Paredes;2015/03/23 12:09:56;debit_card;active
LFreitas-Fonseca;Lucas Freitas-Fonseca;lfreitas-fonseca@li3.pt;938051325;1998/11/24;M;HI050476;PT;Alameda Violeta Pinho, S/N0386-587 Câmara de Lobos;2015/12/26 04:41:30;;active
Eduarda-SofFaria;Eduarda-Sofia Faria;eduarda-soffaria@li3.pt;(351) 914 198 115;1985/08/28;F;HH016059;PT;Av do Codeçal, S/N1229-364 Gouveia;2019/07/31~12:03:40;cash;active
WilMelo1074;William Melo;wilmelo1074@li3.pt;;1962/06/07;M;LB304324;PT;Praça de Guerreiro, 124392-545 Elvas;2019/01/16 10:06:00;debit_card;active
MaMoura740;Martim da Moura;mamoura740@li3.pt;+351927887920;1960/08/12;M;KA857594;PT;Praça das Cebolas, 59997-759 Barcelos;2012|03|28 19:07:29;debit_card;active
FabiaLoureiro1417;Fabiana da Loureiro;fabialo;(351) 928 629 313;1974/08/14;F;TM724576;PT;Rua da Luz, 3537115-361 Felgueiras;2017/03/19 03:46:28;cash;active
CarmiSilva;Carminho-Emma Silva;carmisilva@li3.pt;915 397 297;1976|06|03;F;GV600238;PT;Rua Santiago Pereira, 134394-916 Elvas;2018/05/26 00:06:20;credit_card;active
Sofia-MadVaz1213;Sofia-Madalena Vaz;sofia-madvaz1213@li3.pt;(351) 937 088 182;1983/02/26;;QR710973;PT;Av das Antas, 30783-318 Albufeira;2011/07/10 22:06:42;cash;active
SiBarros685;;sibarros685@li3.pt;(351) 967 677 271;1951/01/05;M;YW197900;PT;Largo do Beato, 8569778-169 Esposende;2020/06/19 17:45:49;credit_card;active
ToCampos358;Tomé Campos;tocampos358@li3.pt;+351913775967;2003/11/29;M;DM485599;PT;;2015/08/25 05:25:06;debit_card;active
MárciSoares613;Márcio Soares;márcisoares613@li3.pt;(351) 939 270 228;1967/11/08;M;WC672033;PT;;2011/10/31 21:08:41;debit_card;active
ErLoureiro612;;erloureiro612@li3.pt;(351) 224 896 643;1988/08/31;F;JH837146;PT;Rua João Pereira, 603050-199 Covilhã;2020/10/28 11:21:22;cash;active
CAlves1871;;calves1871@li3.pt;(351) 925896402;1985/09/03;M;WG948097;PT;Travessa Figueiredo, 344713-223 Esmoriz;2020/09/30 16:41:43;credit_card;active
TBrito962;Tiago Brito;tbrito962@li3.pt;(351) 923322373;1965/05/24;M;HN877544;PT;Praça do Barredo, 802684-326 Santo Tirso;;debit_card;active
GiGarcia1071;Gil Garcia;gigarcia1071@li3.pt;;1970/06/22;M;JU713064;PT;Largo Frederico Moura, 749558-341 Porto Santo;2012/10/17 11:04:56;debit_card;active
MatiCardoso1121;Matias Cardoso;maticardoso1121@li3.pt;966 128 291;1978/12/07;M;DU309673;PT;;2015/07/13 03:09:36;debit_card;active
NTavares528;Nádia Tavares;ntavares528@li3.pt;918 676 198;;F;AK223688;PT;R. da França, 83610-195 Vale de Cambra;2013/02/11 04:31:32;debit_card;active
FabiaPereira-Henriques;Fabiana Pereira-Henriques;fabiapereira-henriques@li3.pt;912169729;1960/01/12;F;HS990311;PT;Av Lopes, S/N6395-618 Esposende;2019/02/16 13:54:41;debit_card;HS990311
MiMachado1557;Micael da Machado;mimachado1557@li3.pt;;2004/11/03;M;XM245798;PT;Rua de Morais, 44381-016 Castelo Branco;2016/09/01 11:04:44;debit_card;active
NLoureiro225;Nádia Loureiro;nloureiro225@li3.pt;932 129 451;1972/07/21;F;UV723258;PT;;2013/09/02 21:13:25;debit_card;active
AndMatias169;Andreia Matias;andmatias169@li3.pt;;1985/10/02;F;CU390495;PT;Largo de Gomes, 96981-656 Vila Real de Santo António;2011/11/01 09:01:44;credit_card;Active
ICardoso1217;Igor Cardoso;icardoso1217@li3.pt;(351) 285952265;1958/08/17;M;TQ689146;PT;Avenida de Azevedo, 910634-860 Santo Tirso;;credit_card;active
FabiSoares1858;;fabisoares1858@li3.pt;(351) 912700920;1984/09/23;F;AT552989;PT;R. Leonor Brito, 651144-164 Fiães;2014/10/18 12:27:39;credit_card;active
LNunes973;Letícia Nunes;lnunes973@li3.pt;(351) 296 118 532;1958/05/10;F;KA025725;PT;Av da França, 44404-548 Freamunde;2011/12/18 05:29:20;debit_card;KA025725
CAbreu122;Carminho Abreu;cabreu122@li3.pt;+351919068196;1955/07/30;F;EG371573;PT;Travessa de Gaspar, 91718-121 Ermesinde;2018/06/29 03:15:52;;active
AfAlmeida786;Afonso Almeida;afalmeida786@li3.pt;(351) 964332124;1984/10/09;M;MN446099;PT;Alameda Ariana Guerreiro, 553009-144 Setúbal;2010/09/20 08:30:33;;active
WilliaVieira124;William da Vieira;williavieira124@li3.pt;+351961837662;1994/11/29;M;JD512102;PT;R. Branco, 67269-658 Chaves;2014/07/11 17:32:09;;active
JSá690;Joaquim Sá;jsá690@li3.pt;+351203851435;1961/04/28;M;DO841590;PT;R. República Argentina, S/N5486-268 Mirandela;2014/05/10 22:14:53;credit_card;DO841590
IsaaBranco1325;Isaac Branco;isaabranco1325@li3.pt;;1975/11/16;M;UF678869;PT;Largo das Andrezas, 966511-428 Mealhada;2012/02/21 13:43:43;debit_card;active
GCardoso1927;Gil Cardoso;gcardoso1927@li3.pt;(351) 918814349;1957/08/25;M;;PT;Largo Faria, 381918-193 Aveiro;2011/08/03 14:38:49;debit_card;active
LuciaNeves18;Luciana Neves;lucianeves18@li3.pt;284 997 260;1980/09/16;F;AL697622;E;Praça Reis, 19730-652 Vila Nova de Foz Côa;2010/07/11 02:52:43;credit_card;active
ÉJesus1301;Érica Jesus;éjesus1301@li3.pt;218728473;1968/01/03;;UP426309;PT;Avenida Azevedo, 482449-698 Rio Tinto;2013/04/24 17:19:14;credit_card;active
LetNeto1507;Letícia Neto;letneto1507@li3@pt;212 989 706;1960/02/22;F;EC062663;PT;Largo Rodrigues, S/N0197-853 Peso da Régua;2013/08/16 12:06:57;cash;active
GasFerreira44;Gaspar Ferreira;gasferreira44@li3.pt;(351) 921 317 744;1980/04/02;M;XX311643;PT;;2010/02/24 08:24:19;credit_card;active
LSilva1094;Luciana Silva;lsilva1094@li3.pt;(351) 967 148 350;1992/05/20;F;HQ948744;C;Largo de Correia, 132483-224 Lisboa;2020/01/27 07:10:18;cash;active
Lia-RenatCastro;;lia-renatcastro@li3.pt;+351203011814;1968/11/03;F;ZU501178;PT;R. dos Mastros, 9888616-761 Serpa;2012/09/18 16:00:33;credit_card;active
LeandCarvalho1554;Leandro Carvalho;leandcarvalho1554@li3.pt;(351) 915115260;1994/12/04;M;BG726553;PT;Praça Simões, 81510-119 Alverca do Ribatejo;21/07/2016;cash;active
ESá1707;Ema Sá;esá1707@li3@pt;(351) 939579480;1956/01/18;F;CV998025;PT;R. Carneiro, 328623-777 Sacavém;2013/09/26 23:50:53;debit_card;active
AméliSilva759;Amélia Silva;amélisilva759@li3.pt;283554037;2003/01/17;F;DP914629;PT;Rua Reis, 374409-683 Santiago do Cacém;2012/01/13 05:13:08;debit_card;DP914629
ÂnSimões1599;Ângelo Simões;ânsimões1599@li3.pt;+351264001434;1983/10/08;M;FY705851;PT;;2016/12/06 11:56:49;cash;active
LOliveira1299;Laura Oliveira;loliveira1299.li3.pt;935062084;1979/02/06;F;HO666465;PT;Rua Matilde Guerreiro, 2119790-707 Vila Nova de Famalicão;2016/01/20 22:52:06;cash;active
Ângela-KyaAndrade1950;Ângela-Kyara Andrade;ângela-kyaandrade1950@li3.pt;(351) 965444417;1986/12/09;F;AP241128;PT;Alameda Macedo, 773522-106 Vizela;06:04:46 PM/22/04/2015;credit_card;inactive
RaqueLoureiro1861;Raquel Loureiro;raqueloureiro1861@li3.pt;;1962/06/27;F;YM280337;PT;R. Correia, 282761-064 Oliveira do Hospital;2014/11/15 13:23:55;debit_card;active
;Márcio Cruz;márcruz1296@li3.pt;961247860;1980/10/06;M;DQ026602;PT;Rua Gaspar, 963118-765 Oliveira do Bairro;2012/10/14 23:33:41;credit_card;active
LaurMota-Barros382;Laura Mota-Barros;laurmota-barros382@li3.pt;+351938222388;1985/09/19;F;OU340236;Z;Travessa Hugo Antunes, 918804-882 Maia;2019/06/01 09:52:31;credit_card;inactive
LeaMelo814;Leandro Melo;leamelo814@li3.pt;;1964/02/24;M;XG315420;PT;Alameda Paiva, 492492-972 Vila Franca de Xira;2017/04/08 14:31:50;credit_card;active
PeGaspar579;Pedro Gaspar;pegaspar579@li3.pt;;1952/07/30;M;YS673022;PT;R. de Jesus, 367437-502 Paços de Ferreira;2013/04/27 17:30:37;cash;active
AFigueiredo1642;Alexandra Figueiredo;afigueiredo1642@li3.pt;+351938413976;1977/04/06;F;;PT;Avenida de Simões, 320684-675 Seia;2015/01/17 10:14:40;debit_card;active
MarcGarcia1510;Marcos Garcia;marcgarcia1510@li3.pt;(351) 938 544 160;1972/02/13;M;SY889010;WCP;R. de Araújo, 1423312-076 Santana;2013/07/09 08:37:00;cash;active
CamLoureiro1511;;camloureiro1511@li3.pt;930 505 215;1989/02/23;F;UL560973;PT;Largo de Serrúbia, 189106-087 Setúbal;2018/01/10 02:51:50;credit_card;active
EriLeite1133;Erika Leite;erileite1133@li3.pt;(351) 938282532;1999/11/23;F;YG971471;PT;;2012/03/18 20:43:33;debit_card;Active
Pilar-FPaiva;Pilar-Fabiana Paiva;pilar-fpaiva@li3.pt;;1960/10/09;F;QX464211;PT;R. de Matias, 608455-641 Tomar;2015/10/18 16:38:44;cash;active
BeatSá1262;Beatriz Sá;beatsá1262@li3.pt;(351) 935583516;1997/10/08;F;EY173435;PT;Praça do Almirante Gago Coutinho, 875203-764 Sabugal;2010/08/19 15:32:42;;active
JoanLima1472;Joana Lima;joanlima1472@li3.pt;(351) 928397443;1954/05/30;F;TD471823;BAY;R. Ariana Matias, 340345-250 Amora;2010/07/01 16:59:22;debit_card;active
PauBatista1265;Paulo Batista;paubatista1265@li3@pt;(351) 920904869;1985/03/05;M;VK639292;PT;R. Loureiro, S/N3940-949 Felgueiras;2017/05/17 23:37:45;cash;inactive
MaGaspar383;Mara Gaspar;magaspar383atli3.pt;913456182;1973/04/22;F;OK678606;PT;Praça de Moura, 8081959-978 Coimbra;2012/06/07 06:06:40;cash;active
Raquel-MadaleMoura1694;Raquel-Madalena Moura;raquel-madalemoura1694atli3.pt;(351) 924 164 176;1960/08/24;F;XT482673;PT;R. David Freitas, 865292-770 Santana;2017/10/18 18:36:06;cash;active
EmAmaral1018;Emília Amaral;emamaral1018@li3.pt;(351) 912662945;1989/10/25;F;EU860106;PT;Rua Bianca Araújo, 131769-116 Porto Santo;;debit_card;active
RaquReis1239;;raqureis1239@li3.pt;+351258765210;1978/09/11;F;UZ867368;PT;Alameda de Miranda, 568434-958 Olhão;2017/08/04 23:51:40;debit_card;active
MatilAzevedo-Nunes;Matilde Azevedo-Nunes;matilazevedo-nunes@li3.pt;913 840 741;1994/06/30;F;;PT;R. Neves, 995423-779 Tavira;2014/05/10 00:11:29;cash;active
NaiLeite980;Nair Leite;naileite980@li3.pt;(351) 939005527;1989/09/16;F;QC477133;PT;Rua de Azevedo, 376676-306 Paredes;2015/01/11 10:35:07;;active
MárBarbosa1951;Mário Barbosa;márbarbosa1951@li3.pt;;1951/11/22;M;QT258901;PT;Avenida Pereira, 936654-658 Portalegre;2019/06/26 07:50:04;debit_card;inactive
IgValente981;Igor Valente;igvalente981@li3.pt;(351) 967 311 489;;M;JI295048;PT;Travessa do Dr. Nuno Pinheiro Torres, 618245-227 Câmara de Lobos;2020/03/03 21:31:37;cash;active
RafaelBarbosa27;Rafaela Barbosa;rafaelbarbosa27@li3.pt;;1998/10/27;F;LX592515;PT;Rua D. Carlos I ao Parque das Nações, 202862-621 Peniche;2016/08/02 13:26:00;credit_card;active
MBarbosa1609;Martim Barbosa;mbarbosa1609@li3.pt;(351) 923371540;1978/04/27;M;DL903148;PT;Largo Pinheiro, 388828-634 Vila Franca de Xira;2020/12/13 02:15:57;debit_card;DL903148
RaqueOliveira1630;Raquel Oliveira;raqueoliveira1630@li3.pt;+351272671712;1954/07/07;;YT963203;PT;Rua Amaral, 804441-928 Oliveira do Bairro;2018/09/30 11:11:58;cash;ACTIVE
ÍrRocha835;Íris Rocha;írrocha835@li3.pt;(351) 965024077;1959/05/18;;GR292781;PT;Alameda das Andrezas, 651783-550 Miranda do Douro;2020/04/09 07:54:20;cash;active
SalvaCastro1428;Salvador Castro;salvacastro1428@li3.pt;962 493 109;1976/10/11;M;IY032845;PT;Rua de Machado, 588532-987 Praia da Vitória;2015/08/24 04:37:28;;active
FiCosta1860;Filipe Costa;ficosta1860@li3.pt;(351) 931146932;1978/04/15;M;QI606602;I;Av Pereira, 128641-638 Ovar;2012/12/25 00:01:43;cash;active
FVaz-Maia;Francisco Vaz-Maia;fvaz-maia@li3.pt;(351) 928789005;1996/08/31;M;BX109001;PT;Rua Ramos, 74025-781 Torres Novas;2019/02/18 13:34:00;;active
PReis523;Patrícia Reis;preis523@li3.pt;(351) 932806860;1980|09|04;F;PK805297;PT;Rua Yasmin Amaral, 972529-386 Vila Nova de Foz Côa;2011/07/25 15:20:47;credit_card;active
IAnjos-Santos713;Irina Anjos-Santos;ianjos-santos713@li3.pt;+351222973143;1966/11/20;;FP172634;PT;Rua Freitas, 416108-065 Vila Nova de Gaia;2011/03/08 09:33:14;credit_card;active
WLeite1448;;wleite1448@li3.pt;(351) 933 792 577;1951/12/06;M;IU304655;PT;Av Isabel Leite, 771127-332 Ourém;2011/07/20 03:10:50;credit_card;active
;Jorge Pacheco;jpacheco1483@li3.pt;(351) 212890041;1989/05/29;M;SK693014;PT;Travessa de Antunes, S/N4097-634 Lamego;2020/08/13 20:17:14;cash;active
LunMiranda1317;Luna Miranda;lunmiranda1317@li3.pt;(351) 965930550;1989/04/05;F;CC305518;PT;;2013/09/01 06:19:14;credit_card;active
SoraAbreu2;Soraia da Abreu;soraabreu2@li3.pt;+351936734915;1998/08/07;F;UW298143;SUN;Av Enzo Araújo, 534682-427 Aveiro;2013/09/12 05:04:03;cash;active
NúrHenriques984;Núria Henriques;núrhenriques984@li3.pt;;2004/04/25;F;VX444267;PT;Avenida Garcia, 899351-664 Lisboa;2010/02/21 17:21:22;debit_card;active
RMorais1200;Rita Morais;rmorais1200@li3.pt;(351) 965730031;1979/12/17;F;;PT;Praça Amaral, 354525-515 Amadora;2019/02/19 12:40:09;debit_card;active
ÂngelCardoso1729;;ângelcardoso1729@li3.pt;(351) 917316844;1990/09/19;F;IS285479;PT;Travessa Magalhães, 6153245-329 Gouveia;2017/08/20 06:26:42;debit_card;active
XFerreira1088;;xferreira1088@li3.pt;(351) 968 744 883;1978/06/08;M;EH827057;PT;Praça de Amaral, S/N8281-750 Câmara de Lobos;2012/07/08 01:17:01;credit_card;active
InRodrigues993;Inês Rodrigues;inrodrigues993.li3.pt;914 337 659;1983/07/31;F;UZ292615;PT;Av Lopes, 399087-956 Caniço;2011/07/19 12:30:31;cash;Active
IBatista1335;Ivo do Batista;ibatista1335@li3.pt;(351) 924786032;1975/06/26;M;OP382811;PT;;2012/10/09 12:43:31;cash;inactive
DiaGarcia348;Diana-Leonor Garcia;diagarcia348@li3.pt;(351) 924848788;1967/10/14;F;RQ127835;FHL;Av Lucas Andrade, S/N9515-196 Praia da Vitória;2013/12/11 23:42:00;debit_card;inactive
LLeal603;Luciana Leal;lleal603@li3@pt;246510546;1990/08/13;F;TM694544;PT;Rua Miranda, 167164-938 Tondela;2010/11/18 03:22:06;debit_card;inactive
AriMarques;Ariana Marques;arimarques@li3.pt;(351) 936 338 461;1989/02/19;F;;PT;Travessa de Pinho, 657352-509 Trancoso;2020/01/03 02:35:13;credit_card;active
MélanMelo1415;Mélanie Melo;mélanmelo1415@li3.pt;935 496 860;;F;XB682905;PT;Largo de Brito, 332510-943 Fátima;2018/09/25 12:16:53;credit_card;active
;Bernardo de Amaral;beramaral1614@li3.pt;(351) 922596903;1976/03/05;M;YA880392;PT;Praça de Leal, 386368-163 Cantanhede;2014/01/28 10:32:54;debit_card;active
IsaCorreia516;Isabel Correia;isacorreia516@li3.pt;(351) 910990845;1999/04/22;F;ZQ529133;PT;Praça Violeta Gaspar, 7586503-059 Entroncamento;2012/09/14 21:37:56;debit_card;
RafaBatista566;Rafaela da Batista;rafabatista566@li3.pt;;1951/11/17;F;MM342699;PT;Avenida de Campos, 772150-300 Estarreja;2017/10/01 23:01:25;debit_card;active
NádAzevedo1499;Nádia Azevedo;nádazevedo1499@li3.pt;(351) 933 336 623;1966/01/12;F;KR656606;PT;;2016/03/11 07:05:02;debit_card;active
;Afonso Tavares;afontavares230@li3.pt;(351) 962 241 828;1963/08/16;M;SJ804984;PT;Travessa de Ferreira, 33849-249 Aveiro;2014/05/01 22:04:46;cash;inactive
NeCarvalho909;Nelson Carvalho;necarvalho909@li3.pt;962804398;2002/07/22;M;QB698587;PT;Largo de Figueiredo, 260880-183 Peso da Régua;2014|10|21 06:08:00;debit_card;active
EAzevedo606;Eva Azevedo;eazeved;279 547 313;1956/10/24;F;JB666092;PT;R. dos Oceanos, 334376-338 Torres Vedras;2014/04/19 05:48:37;cash;active
ÂnNascimento1132;Ângelo Nascimento;ânnascimento1132@li3.pt;+351915828122;1969/05/09;M;GR114275;PT;R. de Macedo, 744941-917 Leiria;2010/10/04 14:44:01;;active
TomNeves1510;Tomé Neves;tomneves1510@li3.pt;(351) 960015005;1960|01|04;M;LO772480;PT;Travessa Morais, 70048-298 Serpa;2019/03/06 09:59:38;credit_card;active
YaFreitas307;Yara Freitas;yafreitas307@li3@pt;291 720 292;1981/10/24;F;XV659609;PT;Alameda de Mota, 120119-903 Tavira;2015/11/16 04:24:22;credit_card;active
;Diana Borges;diborges1245@li3.pt;969 502 890;1982/10/20;F;IJ582660;PT;Av de Fernandes, S/N3903-059 Cantanhede;2012/04/03 19:30:51;credit_card;active
CaGomes1341;Camila Gomes;cagomes1341@li3.pt;(351) 207 059 193;1956/08/12;F;DC810266;PT;Alameda de Magalhães, 9690419-022 Serpa;05/03/2007;debit_card;active
FábSilva940;Fábio Silva;fábsilva940@li3.pt;(351) 917 214 718;1976/06/09;M;HA663796;PT;Largo Renato Castro, 78187-492 Pinhel;2016/12/21 19:00:18;debit_card;HA663796
BáLeite1563;;báleite1563@li3.pt;928 499 802;1969/06/15;F;AE563129;PT;Rua Branco, 149396-831 Ponte de Sor;2018/05/11 15:36:44;debit_card;active
;Luís Cardoso;luícardoso841@li3.pt;(351) 243110445;1963/09/08;M;KV244877;PT;Avenida de Sousa, S/N3540-575 Trancoso;2010/02/09 20:19:03;cash;active
NicVaz831;Nicole Vaz;nicvaz831@li3.pt;(351) 937732640;1974/08/16;;TD338271;PT;R. Diana Baptista, 305352-637 Barcelos;2015/09/05 18:43:10;debit_card;active
BrMachado1591;Brian Machado;brmachado1591@li3.pt;(351) 912 477 009;1952/05/22;M;CQ297102;VGA;Av Bianca Sá, 596338-536 Cartaxo;2020/01/14 04:32:43;debit_card;active
LisaMonteiro458;Lisandro do Monteiro;lisamonteiro458@li3.pt;(351) 284202296;1975/12/10;M;;PT;R. Panorâmica Edgar Cardoso, 8415744-936 Albufeira;2019/04/08 16:52:38;credit_card;active
DuartMacedo460;Duarte Macedo;duartmacedo460@li3.pt;;1983/05/20;M;MC901937;PT;Praça Eduarda Vaz, 744842-171 Mirandela;2011/07/23 23:01:12;credit_card;active
;Tomás Loureiro-Soares;tomloureiro-soares424@li3.pt;(351) 910 576 807;1982/09/16;M;BR213490;PT;R. Lopes, 578855-489 Porto;2017/06/06 03:04:39;cash;active
AlicDomingues685;Alice Domingues;alicdomingues685@li3.pt;(351) 926 505 356;1958/10/28;F;LO336979;PT;;2011/02/12 21:26:55;debit_card;active
JoaqCardoso1223;Joaquim Cardoso;joaqcardoso1223@li3.pt;+351932942141;1950/04/01;;BL815960;PT;R. de Batista, 880475-107 Gandra;2012/03/05 17:56:04;debit_card;active
LeoBatista369;Leonardo Batista;leobatista369@li3.pt;(351) 925 595 143;1990/04/05;;CL344514;PT;Travessa Lima, 226615-159 Almeirim;2013/01/16 14:11:02;cash;active
XGaspar426;Xavier Gaspar;xgaspar426@li3.pt;939794724;1956/11/18;;OM068496;PT;Av Magalhães, 219472-473 Vila Nova de Famalicão;2017/07/22 04:04:51;debit_card;active
JaLoureiro1036;Jaime Loureiro;jaloureiro1036@li3.pt;913208593;1982/04/13;M;QC642028;PT;;2019/12/18 01:04:56;credit_card;active
MelNogueira1082;Melissa Nogueira;melnogueira1082@li3.pt;(351) 911424455;1952/12/04;F;VB209170;PT;Largo do Monte da Pena, 6700368-384 Santiago do Cacém;2017/07/14 06:37:05;;active
MatilCarneiro679;Matilde Carneiro;matilcarneiro679@li3.pt;+351917912071;1981/12/12;;MR069189;PT;Praça Naiara Moreira, 252701-628 Lagos;2011/07/31 10:21:39;cash;active
IPinho940;Isabel de Pinho;ipinho940@li3.pt;;1978/06/14;F;IL692644;PT;Largo de Gonçalves, 6272705-507 Maia;2020/02/03 13:31:25;debit_card;active
JúTavares-Rocha;Júlia Tavares-Rocha;jútavares-rocha@li3.pt;930783702;1956/10/16;F;AJ979252;PT;;2020/01/18 03:37:22;cash;active
MaAraújo1115;;maaraújo1115@li3.pt;252238142;1967/09/21;F;NK397553;PT;Alameda de Figueiredo, 970150-472 Valbom;2014/11/30 11:00:14;credit_card;active
VAntunes674;Vítor Antunes;vantunes674@li3.pt;(351) 921237527;1981|12|13;M;YV601258;PT;R. Nascimento, 380955-109 Pombal;2011/06/24 13:33:45;debit_card;active
TiagMatos1784;Tiago Matos;tiagmatos1784@li3.pt;;1956/09/16;M;MO544541;PT;Rua Gustavo Valente, 374561-005 Mirandela;2018/09/26 14:56:02;debit_card;active
PetrCruz-Silva;;petrcruz-silva@li3.pt;(351) 206653316;1989/02/21;F;JR097188;PT;R. do Amazonas, 864157-184 Montemor-o-Novo;2011/01/02 03:56:20;credit_card;active
ConstanVieira1881;Constança Vieira;constanvieira1881@li3.pt;(351) 961525837;1963/09/03;F;AO148642;PT;Alameda de Miranda, 7144332-367 Chaves;2012/06/24 16:33:02;credit_card;AO148642
BernarAnjos438;Bernardo Anjos;bernaranjos438@li3.pt;(351) 969780292;1950/05/29;M;TO544627;PT;Largo de Fernandes, 2388190-123 Tarouca;2017/08/12 03:48:32;credit_card;TO544627
ValentinBarbosa669;Valentina Barbosa;valentinbarbosa669@li3.pt;;1992/09/15;F;BE168135;PT;Travessa Jesus, S/N0074-750 Matosinhos;2019/06/04 21:45:49;credit_card;active
LLoureiro1425;Larissa Loureiro;lloureiro1425@li3.pt;(351) 236382474;1978/07/30;;WG004470;PT;Alameda das Fontainhas, 680612-456 Guimarães;2019/12/01 02:34:54;debit_card;active
;Miguel Faria;mifaria1333@li3.pt;(351) 931400557;1997/10/13;M;OC742009;PT;Largo de Araújo, 7475964-032 Porto;2014/05/10 17:56:14;credit_card;active
AnGonçalves-Macedo311;Andreia Gonçalves-Macedo;angonçalves-macedo311@li3.pt;(351) 205 031 120;1959/05/31;F;YY422033;PT;Avenida Lourenço, 6321949-017 Estremoz;2018/06/11 20:00:42;debit_card;YY422033
MaurAzevedo211;Mauro de Azevedo;maurazevedo211@li3.pt;;1993/12/20;M;ZM836421;PT;Avenida Daniela Anjos, 9341932-507 Guimarães;2012/06/16 03:00:42;credit_card;active
DiRamos1519;Diana Ramos;diramos1519@li3.pt;(351) 920 365 241;1955/08/16;;SH884054;PT;Avenida de Barros, S/N8202-900 Chaves;2020/06/01 07:48:55;credit_card;active
ArCorreia1108;Artur Correia;arcorreia1108@li3.pt;(351) 910945945;1983/10/10;M;VC738737;PT;Alameda de Barbosa, 544614-562 Abrantes;2010/12/28 00:45:17;;active
ViceTeixeira1722;Vicente Teixeira;viceteixeira1722@li3.pt;(351) 914 479 866;1989/12/30;M;FB896642;PT;;2014/10/21 22:19:27;credit_card;active
Laura-LAbreu;Laura-Letícia Abreu;laura-labreu@li3.pt;(351) 922 660 486;1956/06/11;F;LZ533608;PT;Alameda do Rou, 5600390-745 Guarda;2013/07/31 03:40:46;credit_card;LZ533608
YJesus943;Yara Jesus;yjesus943@li3.pt;;1960/07/18;F;BP839842;PT;Travessa Francisca Mendes, 652846-428 Oliveira do Hospital;2018/06/17 10:30:56;credit_card;active
HuAmorim1349;Hugo Amorim;huamorim1349@li3.pt;(351) 913 643 503;1999/01/24;M;YL000569;PT;Praça do Bonjardim, 2568385-080 Espinho;2018/09/30 14:06:05;;active
KMartins1294;Kévim Martins;kmartins1294@li3.pt;(351) 963462307;1975/11/04;M;OZ197781;PT;Largo de Jesus, 496498-386 Funchal;2017/03/03~02:08:14;credit_card;active
