id;airline;plane_model;total_seats;origin;destination;schedule_departure_date;schedule_arrival_date;real_departure_date;real_arrival_date;pilot;copilot;notes
0000082696;Scandinavian Airlines (SAS);Boeing 737;160;CPH;OSL;2022/08/22 00:41:50;2022/08/22 01:41:50;2022/08/22 00:46:50;2022/08/22 03:31:50;;David Miller;
0000082698;TAP Air Portugal;Airbus A320;S;LIS;MAD;2021/02/14 12:22:48;2021/02/14 13:32:48;2021/02/14 12:27:48;2021/02/14 15:02:48;Emily Wilson;Jane Smith;
0000082713;;Airbus A320;180;AMS;NCE;2023/07/19 16:45:56;2023/07/19 19:05:56;2023/07/19 17:30:56;2023/07/19 22:15:56;Laura Davis;Robert Davis;
;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2022/04/13 01:39:13;2022/04/13 02:54:13;2022/04/13 01:39:13;2022/04/13 04:54:13;Sarah Smith;Robert Miller;
0000082727;Ryanair;Boeing 737;189;DUB;TXL;2021/12/17 02:55:20;2021/12/17 04:55:20;2021/12/17 03:40:20;2021/12/17 07:40:20;Emily Davis;;
0000082735;Alitalia;Boeing 767;280;FCO;ATH;2022/03/04 16:18:13;2022/03/04 14:18:13;2022/03/04 14:18:13;2022/03/04 18:18:13;David Johnson;William Brown;
0000082760;Austrian Airlines;Airbus A321;220;VIE;MUC;2022/10/01 12:49:29;2022/10/01 13:39:29;2022/10/01 13:19:29;2022/10/01 15:04:29;;Robert Wilson;
0000082766;Aeroflot;Airbus A320;250;SVO;TXL;2021/01/14 15:08:33;2021/01/14 11:53:33;2021/01/14 11:53:33;2021/01/14 18:23:33;Jane Moore;Sarah Williams;
0000082778;Vueling Airlines;Airbus A319;160;BCN;FCO;2021/11/06 00:35:04;2021/11/06 02:25:04;2021/11/06 00:55:04;;Laura Moore;Jane Williams;
0000082781;Vueling Airlines;Airbus A319;160;BCN;FCO;2023/08/14 09:53:31;2023/08/14 11:43:31;2023/08/14 09:53:31;2023/08/14 13:38:31;;Jane Williams;
0000082784;;Airbus A319;140;ZRH;MXP;2021/10/14 06:43:54;2021/10/14 07:28:54;2021/10/14 07:13:54;2021/10/14 08:43:54;Sarah Williams;John Davis;
0000082798;TAP Air Portugal;Airbus A320;X;LIS;MAD;2022/12/22 09:07:54;2022/12/22 10:17:54;2022/12/22 09:52:54;2022/12/22 12:42:54;Emily Wilson;Jane Smith;
0000082810;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2022/09/20 09:36:58;2022/09/20 10:51:58;2022/09/20 09:36:58;;Sarah Smith;Robert Miller;
0000082826;Jet2.com;Airbus A321;220;MAN;Stockholm;2021/11/17 07:37:17;2021/11/17 10:07:17;2021/11/17 07:37:17;2021/11/17 12:57:17;Robert Davis;Jane Taylor;Our maintenance team keeps the aircraft in top shape.
0000082855;Austrian Airlines;Airbus A321;220;VIE;MUC;2021/03/08 06:22:16;2021/03/08 05:32:16;2021/03/08 05:32:16;2021/03/08 07:12:16;Michael Johnson;Robert Wilson;
0000082858;Scandinavian Airlines (SAS);;160;ARN;HEL;2021/10/05 08:03:27;2021/10/05 09:13:27;2021/10/05 08:23:27;2021/10/05 10:43:27;Jane Smith;Sarah Johnson;
0000082866;Ukraine International Airlines;Embraer E195;120;Rome;WAW;2022/04/16 16:56:29;2022/04/16 18:26:29;2022/04/16 17:26:29;2022/04/16 20:26:29;Emily Williams;Michael Smith;
0000082877;Ryanair;Boeing 737;189;DUB;BCN;2021/04/10 13:04:16;2021/04/10 15:49:16;2021/04/10 13:49:16;03:13:19 AM/23/05/2008;Sarah Brown;David Wilson;
0000082904;Aeroflot;Airbus A320;250;SVO;TXL;2021/05/05 02:57:24;2021/05/05 06:12:24;2021/05/05 03:17:24;2021|05|05 10:32:24;Jane Moore;Sarah Williams;
0000082905;;Airbus A319;140;ZRH;MXP;2021/11/14 06:55:18;2021/11/14 07:40:18;2021/11/14 07:25:18;2021/11/14 09:15:18;Sarah Williams;John Davis;The weather at our destination looks favorable.
0000082927;TAP Air Portugal;Airbus A320;C;LIS;MAD;2023/08/02 15:05:19;2023/08/02 16:15:19;2023/08/02 15:05:19;2023/08/02 17:25:19;Emily Wilson;Jane Smith;
0000082933;Austrian Airlines;;220;VIE;MUC;2021/07/10 17:21:37;2021/07/10 18:11:37;2021/07/10 17:51:37;2021/07/10 19:31:37;Michael Johnson;Robert Wilson;Our airline is proud of its safety record.
0000082937;;Airbus A320;200;IST;PRG;2022/03/17 11:07:22;2022/03/17 13:37:22;2022/03/17 11:07:22;2022/03/17 16:07:22;Jane Miller;Laura Taylor;The flight attendants are preparing for landing.
0000082949;TAP Air Portugal;Airbus A320;200;LIS;Berlin;2021/02/20 08:50:24;2021/02/20 10:00:24;2021/02/20 08:50:24;2021/02/20 11:15:24;Emily Wilson;Jane Smith;
0000082956;Air France;Airbus A321;C;CDG;FCO;2022/03/06 01:57:48;2022/03/06 03:42:48;2022/03/06 01:57:48;2022/03/06 05:27:48;Emily Johnson;Sarah Smith;
0000082964;TAP Air Portugal;Airbus A320;O;LIS;MAD;2021/05/09 08:58:48;2021/05/09 10:08:48;2021/05/09 09:43:48;2021/05/09 12:23:48;Emily Wilson;Jane Smith;
0000082985;Aer Lingus;Airbus A320;180;DUB;LIS;2021/10/07 12:46:25;2021/10/07 15:46:25;2021/10/07 12:51:25;12:10:59 PM/06/11/2009;William Williams;Olivia Johnson;
0000082992;Ryanair;Boeing 737;189;DUB;BCN;2023/04/15 12:01:14;2023/04/15 14:46:14;2023/04/15 12:31:14;2023|04|15 18:01:14;Sarah Brown;David Wilson;We maintain high standards for cleanliness on board.
0000082995;Air France;Airbus A321;220;CDG;FCO;2022/05/07 10:55:31;2022/05/07 12:40:31;2022/05/07 10:55:31;2022/05/07 14:25:31;;Sarah Smith;Clear skies and good visibility throughout the flight.
0000083009;Lufthansa;Boeing 777;300;FRA;MAD;2023/03/13 09:20:35;2023/03/13 11:50:35;2023/03/13 09:40:35;09:17:22 PM/01/11/2002;John Johnson;David Brown;
0000083010;Aer Lingus;Airbus A320;VBR;DUB;LIS;2022/10/04 12:51:15;2022/10/04 15:51:15;2022/10/04 12:56:15;2022/10/04 19:41:15;William Williams;Olivia Johnson;The cockpit crew is constantly monitoring systems.
0000083013;Swiss International Air Lines;Airbus A319;140;ZRH;Warsaw;2021/10/09 08:53:54;2021/10/09 09:38:54;2021/10/09 08:53:54;2021/10/09 11:08:54;Sarah Williams;John Davis;
0000083016;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2023/06/16 08:12:30;2023/06/16 08:57:30;2023/06/16 08:12:30;2023/06/16 10:12:30;Sarah Williams;;
;Norwegian Air Shuttle;Boeing 737;150;OSL;CPH;2022/01/05 01:34:01;2022/01/05 02:34:01;2022/01/05 01:34:01;2022/01/05 03:49:01;William Moore;Laura Taylor;
0000083052;Norwegian Air Shuttle;Boeing 737;150;OSL;Berlin;2022/07/20 04:38:08;2022/07/20 05:38:08;2022/07/20 05:23:08;2022/07/20 07:23:08;William Moore;Laura Taylor;
0000083090;Alitalia;Boeing 767;280;FCO;ATH;;2022/02/20 07:17:49;2022/02/20 06:02:49;2022/02/20 10:32:49;David Johnson;William Brown;
0000083095;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2022/05/21 10:53:05;2022/05/21 13:18:05;2022/05/21 10:58:05;2022/05/21 15:53:05;John Moore;;
0000083101;Alitalia;Boeing 767;280;FCO;ATH;2022/06/01 00:51:58;2022/06/01 02:51:58;2022/06/01 00:51:58;2022/06/01 05:11:58;David Johnson;;
0000083109;Aer Lingus;Airbus A320;V;DUB;LIS;2021/01/01 11:54:17;2021/01/01 14:54:17;2021/01/01 12:09:17;2021/01/01 18:09:17;William Williams;Olivia Johnson;Clear skies and good visibility throughout the flight.
0000083113;Air France;Airbus A321;220;Zurich;FCO;2021/02/08 00:58:33;2021/02/08 02:43:33;2021/02/08 01:18:33;2021/02/08 04:53:33;Emily Johnson;Sarah Smith;
0000083122;TAP Air Portugal;Airbus A320;200;LIS;MAD;2023/05/07 11:09:04;2023/05/07 12:19:04;2023/05/07 13:44:04;2023/05/07 11:24:04;Emily Wilson;Jane Smith;
0000083123;Scandinavian Airlines (SAS);Boeing 737;160;ARN;hel;2023/01/18 10:43:32;2023/01/18 11:53:32;2023/01/18 10:48:32;2023/01/18 13:28:32;Jane Smith;;The weather conditions are ideal for landing.
0000083152;British Airways;Boeing 737;150;Zurich;AMs;2022/12/02 04:19:22;2022/12/02 05:29:22;2022/12/02 05:04:22;2022/12/02 07:24:22;Robert Taylor;Sarah Smith;
0000083160;;Boeing 767;280;FCO;ATH;2022/04/10 07:22:01;2022/04/10 09:22:01;2022/04/10 07:42:01;2022/04/10 11:42:01;David Johnson;William Brown;We are experiencing some turbulence, but it's manageable.
;Ryanair;Boeing 737;189;DUB;BCN;2022/04/13 17:46:11;2022/04/13 20:31:11;2022/04/13 17:46:11;2022/04/14 00:01:11;Sarah Brown;David Wilson;Our flight crew communicates well and is cohesive.
0000083164;British Airways;Boeing 737;150;LHR;AMS;2021/10/12 10:44:22;2021/10/12 11:54:22;2021/10/12 10:59:22;09:20:30 PM/28/02/2013;Robert Taylor;Sarah Smith;We've reached our maximum altitude for this flight.
0000083169;Iberia;Airbus A321;220;MAD;LIS;2022/03/18 01:34:23;2022/03/18 00:19:23;2022/03/18 00:39:23;2022/03/18 03:09:23;Robert Miller;Sarah Davis;Cargo loading and unloading is proceeding smoothly.
0000083203;British Airways;Boeing 737;150;LHR;AMS;2021/07/20 12:32:58;2021/07/20 11:22:58;2021/07/20 11:22:58;2021/07/20 13:42:58;Robert Taylor;Sarah Smith;
0000083213;EasyJet;Airbus A320;180;LHR;CDG;2023/04/12 16:11:36;2023/04/12 14:56:36;2023/04/12 15:26:36;2023/04/12 18:01:36;Robert Miller;Laura Smith;
0000083219;Turkish Airlines;;200;iST;PRG;2022/10/16 03:34:43;2022/10/16 06:04:43;2022/10/16 04:19:43;2022/10/16 09:34:43;Jane Miller;Laura Taylor;
0000083235;Aeroflot;Airbus A320;250;SVO;TXL;2022/08/12 16:34:29;2022/08/12 19:49:29;2022/08/12 16:54:29;2022/08/12~23:24:29;Jane Moore;Sarah Williams;
0000083240;Ryanair;Boeing 737;189;DUB;Warsaw;2021/05/18 02:28:05;2021/05/18 04:28:05;2021/05/18 02:58:05;2021/05/18 07:43:05;Emily Davis;Sarah Williams;
0000083256;Scandinavian Airlines (SAS);Boeing 737;160;CPH;OSL;2022/01/05 03:15:47;2022/01/05 04:15:47;2022/01/05 03:35:47;2022/01/05 06:20:47;;David Miller;Cargo loading and unloading is proceeding smoothly.
0000083260;Transavia;Airbus A320;180;AMS;NCE;2022/04/17 07:49:38;2022/04/17 10:09:38;2022/04/17 07:49:38;2022/04/17 13:14:38;Laura Davis;;
0000083264;Ryanair;Boeing 737;189;DUB;BCN;2023/04/01 09:29:28;2023/04/01 12:14:28;2023/04/01 09:49:28;2023/04/01 15:19:28;Sarah Brown;;
0000083270;Alitalia;Boeing 767;280;Stockholm;ATH;2023/03/09 06:01:51;2023/03/09 08:01:51;2023/03/09 06:06:51;2023/03/09 10:06:51;David Johnson;William Brown;We maintain high standards for cleanliness on board.
;Norwegian Air Shuttle;Boeing 737;150;OSL;CPH;2023/08/15 10:31:56;2023/08/15 11:31:56;2023/08/15 11:01:56;2023/08/15 13:06:56;William Moore;Laura Taylor;
0000083289;Lufthansa;Boeing 777;300;FRA;MAD;2022/09/12 07:58:35;2022/09/12 05:28:35;2022/09/12 05:28:35;2022/09/12 10:28:35;John Johnson;David Brown;
;Aer Lingus;Airbus A320;180;DUB;LIS;2023/03/03 17:39:02;2023/03/03 20:39:02;2023/03/03 17:39:02;2023/03/03 23:39:02;William Williams;Olivia Johnson;
0000083315;Scandinavian Airlines (SAS);;160;ARN;HEL;2021/02/03 09:54:11;2021/02/03 11:04:11;2021/02/03 09:54:11;2021/02/03 12:59:11;Jane Smith;Sarah Johnson;
0000083324;Turkish Airlines;Airbus A320;200;IST;PRG;2022/08/11 10:19:54;2022/08/11 12:49:54;2022/08/11 10:19:54;2022/08/11 16:04:54;;Laura Taylor;
0000083326;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2021/02/12 17:46:46;2021/02/12 19:01:46;2021/02/12 21:01:46;2021/02/12 18:31:46;Sarah Smith;Robert Miller;
0000083337;TAP Air Portugal;;200;LIS;MAD;2022/05/15 12:51:18;2022/05/15 14:01:18;2022/05/15 12:51:18;2022/05/15 15:11:18;Emily Wilson;Jane Smith;
0000083341;British Airways;Boeing 737;150;LHR;AMS;2021/10/17 16:29:57;2021/10/17 17:39:57;2021/10/17 16:29:57;2021/10/17 18:54:57;;Sarah Smith;We apologize for any inconvenience caused.
;Air France;Airbus A321;220;CDG;FCO;2022/05/22 01:23:43;2022/05/22 03:08:43;2022/05/22 01:23:43;2022/05/22 05:13:43;Emily Johnson;Sarah Smith;
0000083351;Austrian Airlines;Airbus A321;220;VIE;Lisbon;2022/05/09 12:26:29;2022/05/09 13:16:29;2022/05/09 12:41:29;2022/05/09 14:36:29;Michael Johnson;Robert Wilson;
0000083357;Turkish Airlines;Airbus A320;W;IST;PRG;2021/09/10 13:14:54;2021/09/10 15:44:54;2021/09/10 13:44:54;2021/09/10 18:59:54;Jane Miller;Laura Taylor;
;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;2022/12/12 01:19:38;2022/12/12 02:29:38;2022/12/12 01:39:38;2022/12/12 03:59:38;Jane Smith;Sarah Johnson;
0000083381;;Airbus A320;180;AMS;NCE;2022/06/01 11:44:41;2022/06/01 14:04:41;2022/06/01 11:44:41;2022/06/01 16:24:41;Laura Davis;Robert Davis;
0000083394;Ukraine International Airlines;;120;KBP;WaW;2021/05/15 07:17:02;2021/05/15 08:47:02;2021/05/15 07:17:02;2021/05/15 10:47:02;Emily Williams;Michael Smith;
0000083402;Austrian Airlines;Airbus A321;220;VIE;Paris;2022/01/10 07:01:40;2022/01/10 07:51:40;2022/01/10 07:46:40;2022/01/10 09:41:40;Michael Johnson;Robert Wilson;
0000083437;Jet2.com;Airbus A321;220;MAN;PRG;2021/04/19 02:19:06;2021/04/19 04:49:06;2021/04/19 02:24:06;2021/04/19 07:54:06;Robert Davis;;Smooth transition into cruising altitude.
0000083440;Aeroflot;Airbus A320;250;SVO;TXL;2023/08/09 13:51:55;2023/08/09 10:36:55;2023/08/09 10:36:55;2023/08/09 17:26:55;Jane Moore;Sarah Williams;
0000083465;Aer Lingus;Airbus A320;MGN;DUB;LIS;2022/10/18 11:55:56;2022/10/18 14:55:56;2022/10/18 12:25:56;2022/10/18 18:45:56;William Williams;Olivia Johnson;
0000083496;Ryanair;;189;DUB;TXL;2022/07/18 01:43:27;2022/07/18 03:43:27;2022/07/18 01:43:27;2022/07/18 06:03:27;Emily Davis;Sarah Williams;
0000083516;EasyJet;Airbus A320;180;LHR;Lisbon;2022/10/06 06:36:58;2022/10/06 07:51:58;2022/10/06 07:21:58;2022/10/06 09:51:58;Robert Miller;Laura Smith;
0000083520;Aeroflot;;250;SVO;TXL;2021/10/11 12:27:28;2021/10/11 15:42:28;2021/10/11 12:42:28;2021/10/11 19:32:28;Jane Moore;Sarah Williams;
;Iberia;Airbus A321;220;MAD;LIS;2021/12/12 14:06:30;2021/12/12 15:21:30;2021/12/12 14:21:30;2021/12/12 17:06:30;Robert Miller;Sarah Davis;
0000083528;TAP Air Portugal;Airbus A320;200;LIS;Zurich;2021/11/11 15:14:19;2021/11/11 16:24:19;2021/11/11 15:14:19;2021/11/11 17:34:19;Emily Wilson;Jane Smith;
0000083547;Ryanair;Boeing 737;CET;DUB;BCN;2023/04/01 08:17:27;2023/04/01 11:02:27;2023/04/01 08:17:27;2023/04/01 13:47:27;Sarah Brown;David Wilson;
0000083552;Ukraine International Airlines;Embraer E195;120;KBP;WAW;2023/08/22 03:16:19;2023/08/22 04:46:19;2023/08/22 07:01:19;2023/08/22 04:01:19;Emily Williams;Michael Smith;
;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2021/08/10 05:00:23;2021/08/10 07:25:23;2021/08/10 05:00:23;2021/08/10 09:50:23;John Moore;David Miller;We maintain high standards for cleanliness on board.
;Turkish Airlines;Airbus A320;200;IST;PRG;2023/07/09 15:00:48;2023/07/09 17:30:48;2023/07/09 15:00:48;2023/07/09 20:00:48;Jane Miller;Laura Taylor;Please ensure your seatbelts are fastened for landing.
0000083581;Ryanair;Boeing 737;189;Dublin;TXL;2022/04/12 01:59:14;2022/04/12 03:59:14;2022/04/12 02:19:14;2022/04/12 06:34:14;Emily Davis;Sarah Williams;
0000083589;Austrian Airlines;Airbus A321;220;VIE;MUC;2021/03/07 17:28:26;2021/03/07 18:18:26;2021/03/07 17:28:26;2021/03/07 19:08:26;;Robert Wilson;
0000083599;British Airways;Boeing 737;150;Madrid;AMS;2022/03/22 13:57:10;2022/03/22 15:07:10;2022/03/22 14:12:10;2022/03/22 17:02:10;Robert Taylor;Sarah Smith;
0000083610;Jet2.com;Airbus A321;220;MAN;PRG;2021/05/18 14:26:38;2021/05/18 11:56:38;2021/05/18 11:56:38;2021/05/18 16:56:38;Robert Davis;Jane Taylor;
0000083614;Ryanair;Boeing 737;189;DUB;TXL;2023/05/20 13:08:50;2023/05/20 15:08:50;2023/05/20 13:23:50;2023/05/20 17:53:50;;Sarah Williams;
0000083623;Vueling Airlines;Airbus A319;160;BCN;FCO;2023/07/11 10:13:58;2023/07/11 12:03:58;2023/07/11 14:43:58;2023/07/11 10:18:58;Laura Moore;Jane Williams;
;Air France;Airbus A321;220;CDG;FCO;2023/03/15 14:24:57;2023/03/15 16:09:57;2023/03/15 14:54:57;2023/03/15 18:44:57;Emily Johnson;Sarah Smith;We have a strong commitment to on-time departures.
0000083658;Lufthansa;;300;FRA;MAD;2021/04/02 13:59:36;2021/04/02 16:29:36;2021/04/02 13:59:36;2021/04/02 19:44:36;John Johnson;David Brown;
0000083663;Norwegian Air Shuttle;Boeing 737;150;OSL;CPH;2021/03/07 11:01:40;2021/03/07 12:01:40;2021/03/07 11:16:40;2021/03/07 13:46:40;;Laura Taylor;
0000083672;Transavia;Airbus A320;180;AMS;NCE;2021/09/11 12:24:36;2021/09/11 14:44:36;2021/09/11 12:24:36;25/10/2013;Laura Davis;Robert Davis;
0000083675;LOT Polish Airlines;Embraer E190;M;WAW;BUD;2021/11/02 00:33:07;2021/11/02 01:48:07;2021/11/02 00:33:07;2021/11/02 03:48:07;Sarah Smith;Robert Miller;
0000083677;Austrian Airlines;Airbus A321;220;VIE;Lisbon;2022/05/14 13:38:59;2022/05/14 14:28:59;2022/05/14 14:23:59;2022/05/14 16:33:59;Michael Johnson;Robert Wilson;
0000083680;LOT Polish Airlines;Embraer E190;O;WAW;BUD;2022/06/15 12:30:51;2022/06/15 13:45:51;2022/06/15 12:45:51;2022/06/15 15:15:51;Sarah Smith;Robert Miller;
0000083682;Alitalia;Boeing 767;280;FCO;ATH;2022/08/14 11:16:07;2022/08/14 13:16:07;2022/08/14 11:31:07;2022/08/14 15:36:07;;William Brown;
0000083685;Turkish Airlines;Airbus A320;200;IST;PRG;2021/01/19 09:21:34;2021/01/19 11:51:34;2021/01/19 09:51:34;2021|01|19 14:56:34;Jane Miller;Laura Taylor;
0000083693;Aeroflot;Airbus A320;250;SVO;TXL;06:00:53 PM/10/04/2002;2023/02/09 17:19:30;2023/02/09 14:19:30;2023/02/09 21:19:30;Jane Moore;Sarah Williams;
0000083703;Transavia;Airbus A320;180;Berlin;NCE;2021/09/11 13:32:32;2021/09/11 15:52:32;2021/09/11 13:32:32;2021/09/11 18:27:32;Laura Davis;Robert Davis;
0000083717;Aer Lingus;Airbus A320;XQZ;DUB;LIS;2021/01/08 11:10:27;2021/01/08 14:10:27;2021/01/08 11:15:27;2021/01/08 17:15:27;William Williams;Olivia Johnson;
0000083727;LOT Polish Airlines;Embraer E190;100;Madrid;BUD;2022/08/15 17:34:39;2022/08/15 18:49:39;2022/08/15 17:39:39;2022/08/15 20:29:39;Sarah Smith;Robert Miller;
0000083735;British Airways;Boeing 737;150;LHR;AMS;2022/01/06 09:56:16;2022/01/06 11:06:16;2022/01/06 12:16:16;2022/01/06 09:56:16;Robert Taylor;Sarah Smith;
0000083744;TAP Air Portugal;;200;LIS;MAD;2021/02/21 06:59:03;2021/02/21 08:09:03;2021/02/21 07:19:03;2021/02/21 10:09:03;Emily Wilson;Jane Smith;
0000083752;Ryanair;Boeing 737;YNE;DUB;BCN;2022/10/19 02:45:50;2022/10/19 05:30:50;2022/10/19 03:30:50;2022/10/19 09:15:50;Sarah Brown;David Wilson;We strive for a positive passenger experience.
0000083768;Air France;Airbus A321;220;CDG;FCO;2022/01/15 09:22:26;2022/01/15 11:07:26;2022/01/15 09:22:26;2022|01|15 13:07:26;Emily Johnson;Sarah Smith;
0000083789;;Embraer E190;100;WAW;BUD;2022/05/03 06:09:17;2022/05/03 07:24:17;2022/05/03 06:09:17;2022/05/03 08:39:17;Sarah Smith;Robert Miller;Our pilots have undergone extensive training.
0000083799;Aeroflot;Airbus A320;250;SVO;TXL;2021/12/21 08:06:47;2021/12/21 11:21:47;2021/12/21 08:51:47;2021/12/21 15:21:47;Jane Moore;;
0000083811;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;2022/10/06 08:26:50;2022/10/06 09:36:50;2022/10/06 08:56:50;08:31:02 AM/26/06/2005;Jane Smith;Sarah Johnson;
0000083825;Alitalia;Boeing 767;280;FCO;ATH;2022/08/01 14:04:34;2022/08/01 16:04:34;2022/08/01 14:34:34;15/03/2020;David Johnson;William Brown;
0000083844;Scandinavian Airlines (SAS);Boeing 737;160;CPH;OSL;2023/08/21 07:47:09;2023/08/21 08:47:09;2023/08/21 10:37:09;2023/08/21 08:07:09;Michael Smith;David Miller;We apologize for any inconvenience caused.
0000083848;British Airways;Boeing 737;TMB;LHR;AMS;2023/06/02 02:35:07;2023/06/02 03:45:07;2023/06/02 02:35:07;2023/06/02 04:55:07;Robert Taylor;Sarah Smith;
0000083865;TAP Air Portugal;Airbus A320;VXK;LIS;MAD;2021/03/15 01:52:43;2021/03/15 03:02:43;2021/03/15 01:52:43;2021/03/15 04:57:43;Emily Wilson;Jane Smith;
0000083866;Austrian Airlines;Airbus A321;PRU;VIE;MUC;2022/02/03 12:43:56;2022/02/03 13:33:56;2022/02/03 12:43:56;2022/02/03 14:28:56;Michael Johnson;Robert Wilson;Our fuel consumption is on track with the flight plan.
0000083869;Alitalia;Boeing 767;280;FCO;ATH;2023|04|22 17:30:41;2023/04/22 19:30:41;2023/04/22 17:45:41;2023/04/22 22:05:41;David Johnson;William Brown;
0000083873;Norwegian Air Shuttle;Boeing 737;ROT;OSL;CPH;2021/03/21 14:31:34;2021/03/21 15:31:34;2021/03/21 14:31:34;2021/03/21 16:46:34;William Moore;Laura Taylor;
;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2023/02/06 08:42:31;2023/02/06 09:27:31;2023/02/06 08:42:31;2023/02/06 10:12:31;Sarah Williams;John Davis;
;Scandinavian Airlines (SAS);Boeing 737;160;CPH;OSL;2021/02/12 17:24:10;2021/02/12 18:24:10;2021/02/12 17:39:10;2021/02/12 19:54:10;Michael Smith;David Miller;
0000083891;Air France;Airbus A321;220;Madrid;FCO;2021/04/15 08:19:29;2021/04/15 10:04:29;2021/04/15 08:34:29;2021/04/15 12:19:29;Emily Johnson;Sarah Smith;
0000083903;Turkish Airlines;Airbus A320;200;IST;PRG;2022/06/16 03:12:15;2022/06/16 05:42:15;2022/06/16 03:12:15;;Jane Miller;Laura Taylor;Passengers are complying with safety regulations.
0000083912;Alitalia;Boeing 767;280;FCO;ATH;2021/06/17 05:21:07;2021/06/17 07:21:07;2021/06/17 05:41:07;2021/06/17 09:41:07;David Johnson;;
0000083925;Air France;Airbus A321;220;CDG;Prague;2023/05/17 04:26:38;2023/05/17 06:11:38;2023/05/17 04:26:38;2023/05/17 08:11:38;Emily Johnson;Sarah Smith;
0000083939;Scandinavian Airlines (SAS);Boeing 737;160;Berlin;HEL;2021/07/14 17:51:27;2021/07/14 19:01:27;2021/07/14 17:56:27;2021/07/14 20:16:27;Jane Smith;Sarah Johnson;Our airline is proud of its safety record.
0000083955;Ukraine International Airlines;Embraer E195;120;KBP;WAW;2022/01/13 09:58:59;2022/01/13 08:28:59;2022/01/13 09:13:59;2022/01/13 12:28:59;Emily Williams;Michael Smith;
0000083985;EasyJet;Airbus A320;180;LHR;CDG;2023/03/14 03:16:26;2023/03/14 04:31:26;2023/03/14 03:36:26;2023/03/14 06:06:26;Robert Miller;;
0000083997;Austrian Airlines;Airbus A321;220;Dublin;MUC;2023/04/09 02:49:01;2023/04/09 03:39:01;2023/04/09 03:04:01;2023/04/09 04:49:01;Michael Johnson;Robert Wilson;
0000084008;Iberia;Airbus A321;220;MAD;LIS;03:28:50 PM/25/10/2003;2022/06/15 12:30:49;2022/06/15 11:15:49;2022/06/15 13:50:49;Robert Miller;Sarah Davis;
0000084019;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2023/07/13 01:44:39;2023/07/13 02:59:39;2023/07/13 02:04:39;;Sarah Smith;Robert Miller;
0000084025;LOT Polish Airlines;;100;WAW;BUD;2023/03/21 13:20:29;2023/03/21 14:35:29;2023/03/21 13:20:29;2023/03/21 16:35:29;Sarah Smith;Robert Miller;Cargo loading and unloading is proceeding smoothly.
0000084030;Aer Lingus;Airbus A320;180;DUB;LIS;2022|11|14 14:34:36;2022/11/14 17:34:36;2022/11/14 14:34:36;2022/11/14 20:49:36;William Williams;Olivia Johnson;
0000084031;;Embraer E190;100;WAW;BUD;2022/12/04 00:35:56;2022/12/04 01:50:56;2022/12/04 00:35:56;2022/12/04 03:05:56;Sarah Smith;Robert Miller;
0000084037;Ryanair;Boeing 737;189;DUB;TXL;2021/09/06 17:21:10;2021/09/06 15:21:10;2021/09/06 15:21:10;2021/09/06 19:41:10;Emily Davis;Sarah Williams;Passengers seem comfortable and relaxed.
0000084039;Vueling Airlines;Airbus A319;160;BCN;Dublin;2021/05/05 13:25:02;2021/05/05 15:15:02;2021/05/05 13:25:02;2021/05/05 17:05:02;Laura Moore;Jane Williams;
0000084043;Jet2.com;Airbus A321;220;MAN;PRG;2021/08/22 01:23:18;2021/08/22 03:53:18;2021/08/22 01:23:18;2021/08/22 06:23:18;;Jane Taylor;
0000084047;Lufthansa;Boeing 777;300;FRA;MAD;2022/10/03 17:06:14;2022/10/03 19:36:14;2022/10/03 17:06:14;2022/10/03 22:26:14;John Johnson;;
0000084049;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2023/03/17 17:47:05;2023/03/17 18:32:05;2023/03/17 19:47:05;2023/03/17 18:17:05;Sarah Williams;John Davis;
